Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine
37104, 177.81, -3.87, -174.94, 0.80, -0.86, -9.24, -2.35, -2.79, -1.43, -0.68, 0.86, -9.74, 5.19, -14.38, -7.19, 0.04, -0.37, 2.54, 179.19, -3.94, -174.87, -0.04, -1.00, -0.01, 0.03, 5, 177, 411, 27, 
37204, 191.50, -4.12, -174.81, 3.95, 0.61, -11.29, 0.92, -0.05, -0.89, -0.71, 0.88, -9.74, 2.87, -15.00, -7.19, 0.06, -0.30, 2.60, 192.87, -4.12, -174.75, -0.04, -0.99, 0.11, 0.04, 5, 191, 415, 19, 
37304, 205.75, -4.56, -174.37, 1.24, -1.53, -8.67, 2.03, -2.49, 1.05, -0.74, 0.94, -9.73, -2.19, -13.50, -8.19, 0.34, 0.19, 2.62, 207.19, -4.31, -174.44, -0.04, -0.97, 0.23, 0.05, 4, 205, 414, 18, 
37404, 220.94, -4.44, -174.06, 1.19, 1.92, -9.48, 1.96, 0.91, 0.23, -0.76, 1.02, -9.72, -6.50, -12.88, -8.56, 0.07, -0.30, 2.87, 222.50, -4.44, -173.94, -0.03, -0.93, 0.36, 0.06, 5, 220, 420, 28, 
37504, 236.44, -4.50, -173.62, 1.11, 1.44, -6.81, 1.89, 0.37, 2.90, -0.78, 1.10, -9.71, -8.50, -13.00, -6.69, -0.04, -0.45, 2.90, 238.00, -4.56, -173.50, -0.03, -0.87, 0.48, 0.06, 5, 236, 414, 29, 
37604, 251.56, -4.31, -173.31, 3.05, 3.37, -7.35, 3.80, 2.23, 2.35, -0.74, 1.15, -9.71, -11.56, -7.69, -7.37, -0.01, -0.34, 2.82, 253.12, -4.31, -173.19, -0.02, -0.80, 0.59, 0.07, 5, 251, 420, 19, 
37704, 264.25, -4.12, -173.06, -3.27, 2.61, -6.92, -2.56, 1.44, 2.78, -0.71, 1.18, -9.70, -14.19, -6.87, -6.25, -0.03, -0.26, 1.57, 265.06, -4.12, -173.00, -0.02, -0.73, 0.67, 0.07, 5, 264, 414, 30, 
37804, 272.69, -3.94, -173.06, -2.67, 0.04, -6.20, -2.00, -1.13, 3.51, -0.67, 1.17, -9.71, -14.50, -2.56, -4.25, -0.13, -0.13, 0.97, 273.19, -3.94, -172.94, -0.02, -0.69, 0.72, 0.07, 6, 272, 414, 31, 
37904, 277.06, -3.75, -173.12, -2.35, 1.69, -4.35, -1.70, 0.51, 5.35, -0.64, 1.17, -9.71, -14.75, -1.87, -5.50, -0.19, -0.11, 0.41, 277.31, -3.81, -173.00, -0.02, -0.66, 0.75, 0.07, 6, 277, 420, 24, 
38004, 278.87, -3.69, -173.12, -0.78, 1.23, -5.32, -0.14, 0.06, 4.38, -0.63, 1.17, -9.71, -16.25, 0.88, -6.19, -0.15, -0.06, 0.03, 278.87, -3.75, -173.00, -0.01, -0.65, 0.76, 0.07, 6, 278, 408, 42, 
38104, 281.25, -3.62, -173.12, 2.37, 2.09, -7.24, 3.00, 0.92, 2.47, -0.62, 1.16, -9.71, -14.69, 1.37, -4.37, -0.12, -0.11, 0.88, 281.75, -3.62, -173.06, -0.01, -0.63, 0.77, 0.07, 7, 281, 416, 27, 
38204, 284.62, -3.56, -173.06, -2.56, 2.58, -7.96, -1.94, 1.40, 1.75, -0.61, 1.17, -9.71, -14.00, -1.19, -6.00, 0.04, -0.07, 0.83, 284.81, -3.62, -173.00, -0.01, -0.61, 0.79, 0.07, 7, 284, 417, 40, 
38304, 285.25, -3.37, -173.19, 0.37, 1.93, -5.60, 0.96, 0.77, 4.11, -0.58, 1.16, -9.72, -12.56, -0.25, -5.75, 0.12, 0.32, 0.03, 285.25, -3.62, -173.06, -0.01, -0.61, 0.79, 0.07, 7, 285, 410, 41, 
38404, 285.19, -3.69, -173.12, -1.15, 1.91, -4.93, -0.51, 0.74, 4.78, -0.63, 1.16, -9.71, -14.00, -4.00, -4.56, 0.31, 0.34, -0.12, 285.19, -3.69, -173.12, -0.01, -0.61, 0.79, 0.07, 7, 285, 414, 31, 
38504, 284.37, -3.75, -173.12, -1.35, 3.77, -7.97, -0.71, 2.61, 1.73, -0.64, 1.16, -9.71, -12.19, -2.50, -4.25, 0.01, -0.03, 0.20, 284.37, -3.75, -173.12, -0.01, -0.61, 0.79, 0.07, 7, 284, 416, 35, 
38604, 284.06, -3.81, -173.12, 0.85, 5.60, -14.03, 1.51, 4.43, -4.31, -0.66, 1.16, -9.71, -12.88, -3.06, -5.75, -0.34, 0.02, -0.21, 284.06, -3.81, -173.12, -0.01, -0.61, 0.79, 0.07, 7, 284, 409, 38, 
38704, 283.81, -3.87, -173.12, 0.05, 3.08, -7.01, 0.72, 1.91, 2.70, -0.67, 1.16, -9.71, -12.88, 0.06, -6.06, 0.04, 0.01, -0.04, 283.81, -3.87, -173.12, -0.01, -0.62, 0.79, 0.07, 8, 283, 413, 46, 
38804, 283.81, -3.87, -173.25, -2.36, 2.30, -12.21, -1.69, 1.15, -2.49, -0.66, 1.14, -9.71, -14.00, -1.25, -4.25, -0.10, -0.00, 0.10, 283.81, -3.87, -173.25, -0.01, -0.62, 0.79, 0.07, 8, 283, 407, 31, 
38904, 283.75, -3.87, -173.25, -1.33, 1.65, -7.09, -0.69, 0.52, 2.62, -0.64, 1.13, -9.72, -15.06, -5.25, -5.06, 0.10, 0.24, 0.12, 283.81, -3.75, -173.31, -0.01, -0.62, 0.79, 0.07, 7, 283, 405, 43, 
39004, 283.94, -3.75, -173.31, -1.36, -0.51, -4.58, -0.72, -1.62, 5.13, -0.64, 1.11, -9.72, -13.69, -7.06, -4.69, 0.16, 0.09, 0.08, 283.94, -3.75, -173.44, -0.01, -0.61, 0.79, 0.07, 8, 283, 412, 30, 
39104, 283.94, -3.69, -173.31, 0.01, 2.36, -7.28, 0.64, 1.23, 2.43, -0.63, 1.13, -9.72, -11.75, -6.37, -2.00, 0.01, 0.03, 0.05, 283.94, -3.69, -173.31, -0.01, -0.61, 0.79, 0.07, 7, 283, 416, 30, 
39204, 283.94, -3.69, -173.44, -0.58, 2.71, -7.40, 0.03, 1.59, 2.31, -0.62, 1.11, -9.72, -11.75, -6.06, -2.06, 0.05, 0.15, -0.01, 283.94, -3.62, -173.44, -0.01, -0.61, 0.79, 0.06, 7, 283, 412, 40, 
39304, 284.00, -3.44, -173.56, 0.66, 2.99, -11.64, 1.24, 1.90, -1.91, -0.58, 1.08, -9.72, -11.06, -3.06, -2.06, 0.11, 0.14, 0.03, 284.00, -3.37, -173.62, -0.01, -0.61, 0.79, 0.06, 7, 284, 412, 40, 
39404, 277.62, -3.44, -173.87, -3.79, 0.08, -4.28, -8.46, 4.84, -4.05, -0.62, 1.07, -9.72, -13.69, -0.56, -0.25, -0.66, 0.15, -3.79, 275.56, -3.62, -173.62, -0.01, -0.67, 0.74, 0.06, 5, 277, 400, 37, 
39504, 251.87, -3.56, -174.12, -4.45, 1.37, -10.52, -1.61, 1.25, -1.98, -0.62, 1.00, -9.73, -12.56, -8.00, -0.56, -0.42, 0.45, -5.19, 249.00, -3.62, -174.06, -0.02, -0.82, 0.57, 0.06, 5, 251, 422, 44, 
39604, 220.31, -3.44, -174.19, 0.55, 1.35, -10.35, 4.29, 5.11, -1.06, -0.59, 0.97, -9.73, -6.75, -15.50, 0.56, -0.28, 0.58, -5.12, 217.50, -3.44, -174.25, -0.04, -0.95, 0.32, 0.04, 3, 220, 419, 24, 
39704, 199.62, -3.37, -174.44, -1.54, 0.77, -9.61, -0.79, -0.39, 1.82, -0.59, 0.93, -9.74, 1.19, -17.75, -2.19, -0.18, 0.20, -3.55, 197.69, -3.44, -174.50, -0.04, -0.99, 0.15, 0.04, 2, 199, 423, 27, 
39804, 182.75, -3.12, -174.50, -1.82, -1.54, -10.57, -0.71, -2.47, 0.77, -0.54, 0.92, -9.74, 7.19, -16.69, -2.56, -0.01, 0.07, -1.66, 181.87, -3.12, -174.56, -0.05, -1.00, 0.02, 0.03, 0, 182, 418, 13, 
39904, 172.50, -3.12, -174.44, -0.16, 3.96, -9.73, 0.72, -0.77, -1.21, -0.52, 0.93, -9.74, 8.06, -13.00, -3.56, 0.00, 0.25, -1.09, 171.94, -3.00, -174.50, -0.05, -1.00, -0.07, 0.02, 0, 172, 419, 25, 
40004, 165.56, -3.06, -174.50, -0.92, 1.92, -8.93, -0.39, 0.99, 0.80, -0.53, 0.93, -9.74, 11.25, -9.19, -5.87, -0.09, 0.11, -1.49, 164.75, -3.12, -174.44, -0.05, -0.99, -0.13, 0.02, 1, 165, 413, 1, 
40104, 161.87, -2.87, -174.56, -2.01, 0.16, -10.26, -1.51, -0.76, -0.51, -0.50, 0.92, -9.74, 15.19, 2.00, -6.25, 0.01, 0.04, -0.44, 161.69, -2.87, -174.56, -0.05, -0.99, -0.16, 0.02, 0, 161, 424, 20, 
40204, 157.50, -2.94, -174.37, -1.38, 0.67, -9.09, -0.88, -0.27, 0.65, -0.50, 0.94, -9.74, 16.50, -11.56, -4.19, -0.02, 0.04, -0.62, 157.12, -2.94, -174.44, -0.05, -0.98, -0.20, 0.02, 0, 157, 420, 10, 
40304, 153.06, -2.81, -174.56, -2.59, -2.42, -12.14, -2.10, -3.34, -2.39, -0.49, 0.91, -9.75, 15.25, -5.06, -3.75, -0.08, 0.13, -1.61, 152.19, -2.81, -174.56, -0.05, -0.97, -0.24, 0.01, 1, 153, 416, 4, 
40404, 142.75, -2.69, -174.56, 0.97, -0.87, -10.28, 1.44, -1.79, -0.53, -0.47, 0.92, -9.75, 15.25, -5.50, -3.06, -0.37, 0.20, -1.94, 141.69, -2.69, -174.44, -0.05, -0.94, -0.33, 0.01, 3, 142, 409, 28, 
40504, 134.37, -2.69, -174.37, -0.50, 2.46, -10.22, -0.03, 1.50, -0.47, -0.46, 0.95, -9.74, 15.25, -5.06, -3.06, 0.21, 0.26, -1.16, 133.75, -2.62, -174.50, -0.05, -0.92, -0.39, 0.00, 5, 134, 414, 36, 
40604, 128.37, -2.56, -174.37, 1.05, 0.15, -7.25, 1.49, -0.79, 2.49, -0.43, 0.95, -9.74, 18.56, 1.50, -4.19, -0.00, -0.06, -1.04, 127.81, -2.62, -174.37, -0.05, -0.90, -0.44, -0.00, 6, 128, 407, 23, 
40704, 124.25, -2.62, -174.75, -0.88, 3.32, -9.29, -0.43, 2.43, 0.45, -0.45, 0.88, -9.75, 19.00, 8.19, -1.87, -0.23, -0.02, -0.48, 123.94, -2.62, -174.69, -0.05, -0.88, -0.47, -0.00, 6, 124, 400, 22, 
40804, 122.00, -2.56, -174.87, 3.02, -0.37, -3.07, 3.46, -1.24, 6.68, -0.44, 0.86, -9.75, 19.06, 4.50, -3.06, 0.12, 0.12, -0.62, 121.81, -2.62, -174.75, -0.05, -0.87, -0.49, -0.00, 7, 122, 407, 29, 
40904, 120.75, -2.56, -174.81, 0.02, 1.78, -5.18, 0.46, 0.90, 4.57, -0.44, 0.88, -9.75, 16.19, 3.06, -4.19, 0.06, 0.06, -0.21, 120.62, -2.56, -174.75, -0.05, -0.87, -0.49, -0.00, 7, 120, 412, 39, 
41004, 120.06, -2.56, -174.75, -2.08, 3.11, -6.42, -1.64, 2.23, 3.33, -0.44, 0.88, -9.75, 17.19, 1.69, -4.25, -0.02, 0.04, -0.10, 120.06, -2.56, -174.75, -0.05, -0.87, -0.50, -0.00, 8, 120, 400, 44, 
41104, 119.62, -2.50, -174.75, -0.86, 1.94, -8.94, -0.43, 1.06, 0.81, -0.43, 0.88, -9.75, 16.87, 3.19, -4.75, -0.04, 0.12, -0.02, 119.62, -2.50, -174.75, -0.05, -0.86, -0.50, -0.00, 8, 119, 398, 45, 
41204, 119.44, -2.50, -174.87, -1.61, 2.65, -7.29, -1.18, 1.77, 2.46, -0.42, 0.87, -9.75, 15.38, 3.19, -4.75, 0.03, 0.14, -0.04, 119.44, -2.50, -174.87, -0.05, -0.86, -0.50, -0.00, 8, 119, 397, 42, 
41304, 114.44, -2.44, -174.75, -0.23, 3.49, -8.44, 0.18, 2.60, 1.31, -0.42, 0.88, -9.75, 14.69, 1.00, -6.25, -0.14, 0.23, -2.15, 114.44, -2.44, -174.75, -0.05, -0.84, -0.54, -0.01, 8, 114, 402, 41, 
41404, 101.69, -2.31, -174.62, -1.97, 3.12, -6.82, -1.57, 2.21, 2.93, -0.39, 0.91, -9.75, 14.69, 4.00, -4.87, -0.08, 0.30, -2.76, 101.69, -2.31, -174.62, -0.05, -0.77, -0.63, -0.01, 7, 101, 395, 40, 
41504, 88.62, -2.25, -174.12, -1.54, 3.71, -9.41, -1.13, 2.71, 0.33, -0.41, 1.00, -9.74, 14.69, 7.19, -4.06, -0.19, 0.08, -3.23, 86.81, -2.37, -174.12, -0.05, -0.69, -0.73, -0.02, 7, 88, 408, 43, 
41604, 69.25, -2.37, -174.00, 8.28, 0.65, -9.52, 8.67, -0.34, 0.21, -0.38, 1.00, -9.74, 16.06, 11.50, 1.56, 0.13, 0.45, -1.83, 68.25, -2.25, -174.12, -0.05, -0.56, -0.83, -0.03, 7, 69, 418, 49, 
41704, 68.00, -1.87, -174.31, 1.78, 2.52, -14.11, 2.10, 1.55, -4.35, -0.32, 0.97, -9.75, 9.38, 7.37, -2.25, -0.09, -0.02, 0.59, 68.37, -1.87, -174.31, -0.04, -0.56, -0.83, -0.03, 8, 68, 401, 32, 
41804, 74.44, -1.87, -174.44, 4.56, 2.69, -12.80, 4.90, 1.74, -3.05, -0.33, 0.94, -9.75, 10.69, 12.19, -5.06, 0.03, -0.26, 1.84, 75.44, -1.94, -174.44, -0.04, -0.61, -0.79, -0.03, 8, 74, 401, 44, 
41904, 86.19, -2.06, -174.62, 2.89, 2.42, -12.29, 3.24, 1.51, -2.53, -0.35, 0.90, -9.75, 13.19, 9.25, -5.50, 0.11, -0.12, 2.48, 87.56, -2.00, -174.62, -0.05, -0.69, -0.72, -0.02, 7, 86, 403, 26, 
42004, 100.31, -2.25, -174.94, -0.92, -1.12, -11.60, 1.48, 1.93, -3.41, -0.37, 0.87, -9.76, 15.25, 4.19, -6.00, 0.01, -0.15, 2.75, 101.81, -2.19, -174.87, -0.05, -0.78, -0.63, -0.01, 6, 100, 408, 30, 
42104, 115.12, -2.44, -175.12, -0.57, -1.69, -12.52, 0.85, 0.08, -0.20, -0.42, 0.83, -9.76, 15.75, -0.06, -7.19, 0.14, -0.25, 3.08, 116.75, -2.44, -175.12, -0.05, -0.85, -0.52, -0.00, 6, 115, 414, 34, 
42204, 131.37, -2.81, -175.25, -3.31, 1.24, -8.14, 3.27, 1.13, -0.48, -0.49, 0.80, -9.76, 14.38, -4.69, -9.19, 0.15, -0.34, 3.28, 133.19, -2.87, -175.25, -0.05, -0.92, -0.40, 0.01, 5, 131, 411, 31, 
42304, 146.37, -3.06, -175.37, -5.39, -0.92, -4.44, 6.66, 3.75, -2.00, -0.54, 0.78, -9.76, 12.19, -8.00, -8.75, 0.14, -0.42, 2.89, 148.00, -3.19, -175.37, -0.05, -0.96, -0.28, 0.02, 6, 146, 418, 28, 
42404, 161.19, -3.37, -175.37, 7.72, 4.64, -9.69, 2.88, -1.13, 1.71, -0.58, 0.79, -9.75, 8.38, -13.25, -9.56, 0.10, -0.25, 2.88, 162.75, -3.37, -175.31, -0.04, -0.99, -0.15, 0.02, 6, 161, 307, 31, 
42504, 174.12, -3.81, -175.12, -1.99, 3.30, -11.37, -1.33, 2.48, -1.62, -0.65, 0.81, -9.75, 5.75, -13.69, -11.50, 0.17, -0.09, 1.83, 175.12, -3.75, -175.19, -0.04, -1.00, -0.04, 0.03, 3, 174, 413, 14, 
42604, 184.87, -4.12, -175.06, 0.35, 2.71, -7.42, 1.06, 1.87, 2.31, -0.70, 0.85, -9.74, 2.37, -9.06, -13.06, 0.04, -0.17, 2.00, 185.94, -4.12, -175.00, -0.04, -1.00, 0.05, 0.04, 4, 184, 414, 21, 
42704, 196.12, -4.25, -174.94, 0.98, 1.06, -6.56, 1.71, 0.20, 3.18, -0.73, 0.87, -9.74, -1.25, -15.69, -9.50, -0.01, -0.18, 2.07, 197.25, -4.25, -174.81, -0.04, -0.99, 0.15, 0.04, 5, 196, 407, 23, 
42804, 206.62, -4.31, -174.69, -0.76, 1.34, -9.90, -0.01, 0.44, -0.17, -0.74, 0.90, -9.73, -4.00, -16.06, -10.75, 0.09, -0.22, 2.01, 207.69, -4.31, -174.62, -0.04, -0.97, 0.24, 0.05, 5, 206, 409, 21, 
42904, 217.25, -4.37, -174.62, 0.50, 1.58, -6.22, 1.26, 0.67, 3.50, -0.74, 0.93, -9.73, -7.19, -13.88, -9.69, -0.11, -0.02, 1.89, 218.31, -4.31, -174.50, -0.03, -0.94, 0.33, 0.05, 6, 217, 411, 33, 
43004, 227.37, -4.44, -174.31, 0.37, 3.63, -8.73, 1.13, 2.67, 0.99, -0.76, 0.96, -9.72, -10.00, -14.69, -10.06, 0.07, -0.25, 1.94, 228.44, -4.50, -174.31, -0.03, -0.91, 0.41, 0.06, 6, 227, 414, 30, 
43104, 237.31, -4.44, -174.12, 1.13, 3.70, -9.37, 1.89, 2.71, 0.35, -0.75, 0.99, -9.72, -10.69, -8.50, -13.88, -0.01, -0.11, 1.74, 238.25, -4.37, -174.06, -0.03, -0.87, 0.49, 0.06, 6, 237, 414, 25, 
43204, 247.19, -4.50, -173.94, -0.43, 0.08, -7.47, 0.33, -0.94, 2.24, -0.77, 1.02, -9.72, -11.88, -6.37, -13.75, -0.13, -0.17, 1.34, 247.87, -4.50, -173.81, -0.02, -0.83, 0.56, 0.06, 7, 247, 411, 36, 
43304, 255.62, -4.50, -173.75, 6.06, 3.86, -9.64, 6.83, 2.80, 0.06, -0.77, 1.06, -9.71, -11.19, -5.69, -15.75, -0.04, -0.08, 1.52, 256.50, -4.44, -173.62, -0.02, -0.78, 0.62, 0.06, 7, 255, 405, 40, 
43404, 263.19, -4.44, -173.56, 2.23, 5.56, -10.71, 2.99, 4.47, -0.99, -0.76, 1.08, -9.71, -13.69, -0.88, -12.56, -0.01, -0.18, 1.40, 263.94, -4.44, -173.56, -0.02, -0.74, 0.67, 0.07, 8, 263, 404, 39, 
43504, 270.44, -4.50, -173.50, 3.06, 0.37, -7.21, 3.83, -0.73, 2.49, -0.77, 1.10, -9.71, -12.69, 0.50, -13.00, 0.19, -0.19, 1.40, 271.12, -4.44, -173.50, -0.01, -0.70, 0.71, 0.07, 7, 270, 408, 42, 
43604, 277.44, -4.44, -173.37, 1.30, 3.16, -7.32, 2.06, 2.03, 2.39, -0.76, 1.12, -9.71, -11.69, 1.56, -12.88, 0.22, -0.10, 1.38, 277.44, -4.44, -173.37, -0.01, -0.65, 0.75, 0.07, 7, 277, 402, 42, 
43704, 284.31, -4.44, -173.25, 2.58, 2.32, -7.95, 3.35, 1.18, 1.75, -0.76, 1.14, -9.70, -11.00, 1.00, -14.75, 0.22, -0.14, 1.24, 284.31, -4.44, -173.25, -0.00, -0.61, 0.79, 0.07, 7, 284, 406, 36, 
43804, 291.19, -4.31, -173.37, -0.48, 0.15, -4.21, 0.25, -0.96, 5.49, -0.74, 1.11, -9.71, -12.00, -1.50, -16.25, 0.08, 0.07, 1.08, 291.19, -4.31, -173.37, -0.00, -0.56, 0.82, 0.07, 7, 291, 399, 30, 
43904, 295.00, -4.31, -173.31, 4.25, 2.59, -9.27, 4.99, 1.46, 0.43, -0.74, 1.13, -9.71, -11.25, 2.50, -13.19, 0.08, 0.07, 0.59, 295.00, -4.31, -173.31, 0.00, -0.54, 0.84, 0.07, 7, 295, 392, 48, 
44004, 297.50, -4.25, -173.12, -2.57, 2.64, -13.89, -1.83, 1.48, -4.18, -0.73, 1.16, -9.70, -10.19, 1.19, -14.00, -0.07, -0.07, 0.32, 297.50, -4.25, -173.12, 0.00, -0.52, 0.85, 0.07, 7, 297, 390, 32, 
44104, 298.62, -4.19, -173.19, -2.12, 2.83, -13.21, -1.38, 1.66, -3.50, -0.73, 1.16, -9.70, -13.38, 3.37, -16.00, -0.10, -0.24, 0.12, 298.69, -4.31, -173.12, 0.00, -0.51, 0.86, 0.07, 7, 298, 408, 50, 
44204, 299.37, -4.25, -173.19, -1.53, 2.48, -12.00, -0.80, 1.31, -2.29, -0.73, 1.17, -9.70, -11.50, -2.06, -10.69, -0.17, -0.07, 0.12, 299.44, -4.25, -173.06, 0.00, -0.50, 0.86, 0.07, 8, 299, 404, 30, 
44304, 299.50, -4.31, -173.19, -1.49, 0.49, -10.07, -0.97, 2.40, -1.77, -0.74, 1.16, -9.70, -15.75, -7.06, -9.19, -0.12, -0.04, -0.01, 299.50, -4.31, -173.12, 0.00, -0.50, 0.86, 0.07, 8, 299, 408, 40, 
44404, 299.75, -4.25, -173.19, 0.23, 1.07, -5.72, -0.63, 2.24, 0.37, -0.73, 1.15, -9.71, -17.87, -4.50, -6.69, 0.04, -0.01, 0.04, 299.81, -4.25, -173.19, 0.00, -0.50, 0.86, 0.07, 8, 299, 402, 41, 
44504, 300.56, -4.12, -173.31, -3.33, 4.51, -10.38, -2.62, 3.38, -0.66, -0.71, 1.13, -9.71, -19.69, -0.50, -7.19, -0.11, -0.01, -0.11, 300.50, -4.12, -173.25, 0.00, -0.49, 0.87, 0.07, 8, 300, 403, 30, 
44604, 300.12, -4.12, -173.44, 0.89, 1.12, -5.56, 1.60, 0.01, 4.15, -0.70, 1.11, -9.71, -17.87, 0.75, -3.25, 0.01, 0.08, -0.11, 300.06, -4.12, -173.44, 0.00, -0.50, 0.86, 0.07, 7, 300, 401, 33, 
44704, 299.75, -4.12, -173.56, -1.34, 1.33, -6.66, -0.62, 0.24, 3.05, -0.71, 1.09, -9.71, -18.25, -3.87, -1.69, 0.02, 0.01, 0.02, 299.75, -4.12, -173.56, 0.00, -0.50, 0.86, 0.07, 7, 299, 400, 44, 
44804, 299.50, -4.06, -173.69, -0.31, 1.80, -7.98, 0.38, 0.72, 1.73, -0.70, 1.07, -9.72, -21.50, -7.06, 0.88, -0.01, -0.00, -0.08, 299.44, -4.06, -173.69, 0.00, -0.50, 0.86, 0.07, 7, 299, 404, 35, 
44904, 299.50, -4.06, -173.69, -0.95, 3.28, -8.57, -0.25, 2.21, 1.15, -0.70, 1.07, -9.72, -24.00, -6.00, 1.37, 0.03, 0.00, -0.17, 299.44, -4.12, -173.69, 0.00, -0.50, 0.86, 0.07, 7, 299, 408, 40, 
45004, 299.56, -4.12, -173.69, -1.15, 1.99, -8.15, -0.44, 0.93, 1.56, -0.70, 1.06, -9.72, -21.69, -4.06, 2.19, 0.02, -0.03, 0.08, 299.62, -4.12, -173.69, 0.00, -0.50, 0.86, 0.07, 7, 299, 412, 39, 
45104, 299.62, -4.12, -173.81, -1.56, 1.26, -8.21, -0.85, 0.21, 1.51, -0.71, 1.05, -9.72, -23.87, -4.06, 3.69, -0.03, -0.08, 0.01, 299.69, -4.12, -173.81, 0.00, -0.50, 0.86, 0.06, 7, 299, 401, 39, 
45204, 299.69, -4.12, -173.87, -2.03, 1.43, -7.59, -1.32, 0.39, 2.12, -0.71, 1.03, -9.72, -23.87, -2.25, 4.75, 0.08, -0.07, 0.06, 299.75, -4.12, -173.87, 0.00, -0.50, 0.86, 0.06, 6, 299, 408, 36, 
45304, 299.62, -4.06, -173.87, -1.33, 1.18, -7.31, -0.63, 0.14, 2.41, -0.70, 1.03, -9.72, -24.25, -2.06, 4.87, -0.06, -0.04, 0.08, 299.62, -4.06, -173.87, 0.00, -0.50, 0.86, 0.06, 7, 299, 406, 37, 
45404, 299.62, -4.00, -174.00, -1.65, 3.47, -10.85, -0.96, 2.45, -1.12, -0.69, 1.01, -9.72, -24.69, -2.37, 5.75, -0.18, -0.02, 0.02, 299.62, -4.00, -174.00, 0.00, -0.50, 0.86, 0.06, 6, 299, 396, 24, 
45504, 299.69, -4.00, -173.81, -0.44, 1.58, -8.03, 0.24, 0.53, 1.69, -0.68, 1.04, -9.72, -22.06, -1.25, 8.06, -0.08, -0.06, -0.01, 299.69, -4.00, -173.81, 0.00, -0.50, 0.86, 0.06, 7, 299, 396, 30, 
45604, 299.87, -3.87, -173.87, -1.48, 1.21, -6.52, -0.81, 0.17, 3.20, -0.66, 1.03, -9.72, -25.25, -2.37, 9.25, -0.02, 0.03, 0.01, 299.87, -3.87, -173.87, 0.00, -0.50, 0.86, 0.06, 6, 299, 398, 24, 
45704, 299.94, -3.75, -173.94, 0.78, 2.09, -7.50, 1.43, 1.06, 2.22, -0.65, 1.03, -9.73, -21.69, 2.56, 10.50, -0.06, 0.09, 0.00, 299.94, -3.75, -173.94, 0.00, -0.50, 0.86, 0.06, 6, 299, 400, 37, 
45804, 299.94, -3.69, -174.00, -1.96, 1.79, -7.52, -1.32, 0.77, 2.20, -0.64, 1.01, -9.73, -22.06, 1.87, 10.56, -0.05, 0.05, 0.03, 299.94, -3.69, -174.00, 0.00, -0.50, 0.86, 0.06, 7, 299, 404, 22, 
45904, 299.25, -3.62, -174.06, -1.24, 1.62, -6.91, -0.61, 0.61, 2.81, -0.62, 1.00, -9.73, -23.19, -3.50, 12.50, 0.05, 0.07, -0.01, 299.25, -3.62, -174.06, 0.00, -0.50, 0.86, 0.06, 6, 299, 399, 22, 
46004, 299.50, -3.56, -173.94, -0.50, 1.44, -5.91, 0.11, 0.41, 3.81, -0.61, 1.02, -9.73, -26.06, -4.19, 13.38, -0.06, 0.07, 0.08, 299.50, -3.56, -173.94, 0.00, -0.50, 0.86, 0.06, 6, 299, 406, 31, 
46104, 301.25, -3.37, -173.75, 0.91, 2.01, -12.06, 1.49, 0.95, -2.33, -0.57, 1.06, -9.73, -26.06, -1.69, 13.00, 0.02, 0.08, 0.43, 301.25, -3.37, -173.75, -0.00, -0.49, 0.87, 0.06, 6, 301, 403, 36, 
46204, 304.00, -3.44, -173.69, 1.55, 1.78, -13.15, 2.13, 0.70, -3.42, -0.58, 1.07, -9.72, -26.06, 0.69, 11.50, 0.14, -0.01, 0.57, 304.00, -3.44, -173.69, 0.00, -0.47, 0.88, 0.06, 6, 304, 398, 26, 
46304, 307.25, -3.44, -173.62, 1.46, 4.47, -10.63, 2.05, 3.39, -0.90, -0.59, 1.07, -9.72, -25.00, 2.87, 13.06, -0.01, 0.01, 0.56, 307.25, -3.44, -173.62, 0.00, -0.44, 0.89, 0.06, 5, 307, 396, 23, 
46404, 310.81, -3.44, -173.69, 1.95, 2.21, -9.61, 2.55, 1.14, 0.11, -0.59, 1.07, -9.72, -24.25, 4.00, 13.06, 0.04, 0.02, 0.62, 310.81, -3.44, -173.69, 0.00, -0.42, 0.91, 0.06, 6, 310, 400, 36, 
46504, 314.56, -3.50, -173.56, 1.67, 1.58, -11.00, 2.27, 0.49, -1.28, -0.60, 1.08, -9.72, -23.19, 9.38, 13.75, -0.09, 0.00, 0.55, 314.56, -3.50, -173.56, 0.01, -0.39, 0.92, 0.06, 6, 314, 408, 23, 
46604, 318.06, -3.50, -173.75, -0.99, 2.10, -11.58, -0.38, 1.02, -1.85, -0.60, 1.08, -9.72, -22.56, 9.38, 14.56, -0.14, -0.09, 0.64, 318.44, -3.50, -173.62, 0.01, -0.35, 0.93, 0.06, 6, 318, 403, 29, 
46704, 321.94, -3.50, -173.75, -2.26, 2.47, -8.09, 1.32, -0.41, -2.05, -0.60, 1.06, -9.73, -21.75, 12.69, 15.00, 0.02, -0.10, 0.67, 322.31, -3.50, -173.75, 0.01, -0.32, 0.94, 0.06, 6, 321, 403, 33, 
